,0,1,2,3,4
1375,"If all our life is but a dream Fantastic posing greed Then we should feed our jewelery to the sea For diamonds do appear to be Just like broken glass to me And then she said she can't believe Genius only comes along In storms of fabled foreign tongues Tripping eyes, and flooded lungs Northern downpour sends its love Hey moon, please forget to fall down Hey moon, don't you go down Sugarcane in the easy mornin' Weather-vanes my one and lonely The ink is running toward the page It's chasin' off the days Look back at both feet And that winding knee I missed your skin when you were east You clicked your heels and wished for me Through playful lips made of yarn That fragile Capricorn Unraveled words like moths upon old scarves I know the world's a broken bone But melt your headaches, call it home Hey moon, please forget to fall down Hey moon, don't you go down Sugarcane in the easy mornin' Weather-vanes my one and lonely Sugarcane in the easy mornin' Weather-vanes my one and lonely Sugarcane in the easy mornin' Weather-vanes my one and lonely Sugarcane in the easy mornin' Weather-vanes my one and lonely Sugarcane in the easy mornin' Weather-vanes my one and lonely Sugarcane (hey moon) in (hey moon) The easy (hey moon) mornin' Weather-vanes (hey moon) my (hey moon) One (hey moon) and lonely Hey moon, please forget to fall down Hey moon, don't you go down You are at the top of my lungs Drawn to the ones who never yawn",,,,
1376,,,,,
1377,,,,,
1378,Crowded streets all cleared away One by one Hollow heroes separate As they run You're so cold Keep your hand in mine Wise men wonder while Strong men die Show me how it ends It's alright Show me how defenseless You really are Satisfied and empty inside That's alright Let's give this another try If you find your family Don't you cry In this land of make believe Dead and dry You're so cold But you feel alive Lay your hands on me One last time Show me how it ends It's alright Show me how defenseless You really are Satisfied and empty inside That's alright Let's give this another try Show me how it ends It's alright Show me how defenseless You really are Satisfied and empty inside That's alright Let's give this another try It's alright It's alright It's alright It's alright It's alright It's alright It's alright It's alright It's alright,,,,
1379,,,,,
1380,"Just because I'm losing Doesn't mean I'm lost! Doesn't mean I'll stop Doesn't mean I will cross Just because I'm hurting Doesn't mean I'm hurt Doesn't mean I don't get what I deserved No better and no worse I just got lost Every river That I tried to cross Every door I ever tried was locked Oh and I'm just waiting 'til the shine wears off You might be a big fish In a little pond Doesn't mean you've won 'Cause a long may come A bigger one And you'll be lost Every river That you tried to cross Every gun You ever held went off Oh and I'm just waiting Until the firing stopped Oh and I'm just waiting 'til the shine wears off Aha, I gotcha, uh, With the same sword They knight you, They gon' good night you with Shit, That's only half If they like you That ain't even the half What they might do Don't believe me, ask Michael See Martin, see Malcolm See Biggie, see Pac, See success and its outcome See Jesus, see Judas See Caesar, see Brutus, See success is like suicide Suicide, it's a suicide If you succeed, Prepare to be crucified Media meddles, Niggas sue you, you settle Every step you take, They remind you You're ghetto So it's tough Being Bobby Brown To be Bobby then, You have to be Bobby now And the question is, 'Is to have had and lost Better Than not having at all?' Because I'm Oh and I, just waiting 'til the shine wears off Oh and I, just waiting 'til the shine wears off",,,,
1381,,,,,
1382,"Standing at the punch table, swallowing punch Can't pay attention to the sound of anyone A little more stupid, a little more scared Every minute, more unprepared I made a mistake in my life today Everything I love gets lost in the drawers I want to start over, I want to be winning Way out of sync from the beginning I wanna hurry home to you Put on a slow, dumb show for you and crack you up So you can put a blue ribbon on my brain God, I'm very, very frightened, I'll overdo it Looking for somewhere to stand and stay I leaned on the wall and the wall leaned away Can I get a minute of not being nervous And not thinking of my dick? My leg is sparkles, my leg is pins I better get my shit together, better gather my shit in You could drive a car through my head in five minutes From one side of it to the other I wanna hurry home to you Put on a slow, dumb show for you and crack you up So you can put a blue ribbon on my brain God, I'm very, very frightened, I'll overdo it You know I dreamed about you For twenty-nine years before I saw you You know I dreamed about you I missed you for, for twenty-nine years You know I dreamed about you For twenty-nine years before I saw you You know I dreamed about you I missed you for, for twenty-nine years",,,,
1383,,,,,
1384,"I used to think one day we'd tell the story of us How we met and the sparks flew instantly People would say, ""they're the lucky ones"" I used to know my place was a spot next to you Now I'm searching the room for an empty seat 'Cause lately I don't even know what page you're on Oh, a simple complication Miscommunications lead to fall out So many things that I wish you knew So many walls up I can't break through Now I'm standing alone In a crowded room And we're not speaking and I'm dying to know Is it killing you like it's killing me yeah I don't know what to say since the twist of fate When it all broke down and the story of us Looks a lot like a tragedy now next chapter How'd we end up this way? See me nervously pulling at my clothes And trying to look busy And you're doing your best to avoid me I'm starting to think one day I'll tell the story of us How I was losing my mind when I saw you here But you held your pride like you should have held me Oh, I'm scared to see the ending Why are we pretending this is nothing? I'd tell you I miss you but I don't know how I've never heard silence quite this loud Now I'm standing alone in a crowded room And we're not speaking and I'm dying to know Is it killing you like it's killing me yeah I don't know what to say since the twist of fate When it all broke down and the story of us Looks a lot like a tragedy now This is looking like a contest Of who can act like they care less But I liked it better when you were on my side The battle's in your hands now But I would lay my armor down If you'd say you'd rather love than fight So many things that you wish I knew But the story of us might be ending soon Now I'm standing alone in a crowded room And we're not speaking and I'm dying to know Is it killing you like it's killing me yeah I don't know what to say since the twist of fate When it all broke down and the story of us Looks a lot like a tragedy now, the end",,,,
