,0,1,2,3,4
523,"Anol shalom Anol sheh lay konnud de ne um {shaddai} Flavum nom de leesh Ham de nam um das La um de Flavne We de ze zu bu We de sooo a are you Un va-a pesh a lay Un vi-I bee Un da la pech ni sa(aah) Un di-I lay na day Un ma la pech a nay Mee di nu ku La la da pa da le na da na Ve va da pa da le na la dumda Anol shalom Anol sheh ley kon-nud de ne um. Flavum, flavum M-ai shondol-lee flavu Lof flesh lay nof ne Nom de lis Ham de num um dass La um de flavne Shom de nomm Ma-lun des dwondi, dwwoondi Alas sharum do koos Shaley koot-tum",,,,
524,"A falling star fell from your heart and landed in my eyes I screamed aloud, as it tore through them, and now it's left me blind The stars, the moon, they have all been blown out You left me in the dark No dawn, no day, I'm always in this twilight In the shadow of your heart And in the dark, I can hear your heartbeat I tried to find the sound But then it stopped, and I was in the darkness, So darkness I became The stars, the moon, they have all been blown out You left me in the dark No dawn, no day, I'm always in this twilight In the shadow of your heart I took the stars from our eyes, and then I made a map And knew that somehow I could find my way back Then I heard your heart beating, you were in the darkness too So I stayed in the darkness with you The stars, the moon, they have all been blown out You left me in the dark No dawn, no day, I'm always in this twilight In the shadow of your heart The stars, the moon, they have all been blown out You left me in the dark No dawn, no day, I'm always in this twilight In the shadow of your heart",,,,
525,,,,,
526,"Just a perfect day Drink Sangria in the park And then later When it gets dark, we go home Just a perfect day Feed animals in the zoo Then later A movie, too, and then home Oh, it's such a perfect day I'm glad I spent it with you Oh, such a perfect day You just keep me hanging on You just keep me hanging on Just a perfect day Problems all left alone Weekenders on our own It's such fun Just a perfect day You made me forget myself I thought I was Someone else, someone good Oh, it's such a perfect day I'm glad I spent it with you Oh, such a perfect day You just keep me hanging on You just keep me hanging on You're going to reap just what you sow  You're going to reap just what you sow You're going to reap just what you sow You're going to reap just what you sow",,,,
527,,,,,
528,"New York City's like a graveyard All the corpses like the way I play my guitar You've gotta be cute if you wanna get far New York City's like a graveyard All the tombstones- sky scrapin' All the rock stars double datin' So if you hate me, go on hating You've been waiting your whole life for this moment to be waitin' We've got it! We've got it! We've got it! We've got it! All those hookers in their fucking cars Twelve steppin' hippies hangin' out at the bar Suckers and fuckers and stupid retards New York City's like a graveyard We've got it! We've got it! We've got it! We've got it! All the yuppies getting married All the yuppies getting buried Singing in this city's like singing on the prairie New York City's like a cemetery",,,,
529,"I was nineteen when I came to town They called in the Summer of Love They were burningbabies, burning flags The Hawks against the Doves I took a job in the STeamie Down on Cauldrum Street I fell in love with a laundry girl Was working next to me She was a rare thing Fine as a beeswing So fine a breath of wind might blow her away She was a lost child She was running wild, she said As long as there's no price on love, I'll stay And you wouldn't want me any other way Brown hair zig-zag round her face And a look of half-surprise Like a fox caught in the headlights There was an animal in her eyes She said, young man, O can't you see I'm not the factory kind If you don't take me out of here I'll surely lose my miind She was a rare thing Fine as a beeswing So fine a breath of wind might blow her away She was a lost child She was running wild, she said As long as there's no price on love, I'll stay And you wouldn't want me any other way We busked around the market towns And picked fruit down in Kent And we could tinker lamps and pots And knives wherever we went And I said that we might settle down Get a few acres dug Fire burning in the hearth And babies on the rug She said O man, you foolish man It surely sounds like hell You might be lord of half the world You'll not own me as well She was a rare thing Fine as a beeswing So fine a breath of wind might blow her away She was a lost child She was running wild, she said As long as there's no price on love, I'll stay And you wouldn't want me any other way We was camping down the Gower one time The work was pretty good She thought we shouldn't wait for frost And I thought maybe we should We were drinking more in those days And tempers reached a pitch Like a fool I let her run With the rambling itch Last I hear she's sleeping out Back on Derby beat White Horse in her hip pocket And a wolfhound at her feet And they say she even marriend once A man named Romany Brown But even a Gypsy caravan Was too much settliing down And they say her flower is faded now Hard weather and hard booze But maybe that's just hte price you pay For the chains you refuse She was a rare thing Fine as a beeswing And I missher more than ever words could say If I could just taste All of her wildness now If I could hold her in my arms today Then I wouldn't want her any other way",,,,
530,,,,,
531,"Oh, Danny boy, the pipes, the pipes are calling From glen to glen, and down the mountain side. The summer's gone, and all the roses falling, It's you, it's you must go and I must bide. But come ye back when summer's in the meadow, Or when the valley's hushed and white with snow, It's I'll be here in sunshine or in shadow, Oh, Danny boy, oh Danny boy, I love you so! But when ye come, and all the flowers are dying, If I am dead, as dead I well may be, You'll come and find the place where I am lying, And kneel and say an Ave there for me. And I shall hear, though soft you tread above me, And all my grave will warmer, sweeter be, For you will bend and tell me that you love me, And I shall sleep in peace until you come to me!",,,,
532,,,,,
533,,,,,
534,,,,,
535,,,,,
536,,,,,
537,,,,,
538,,,,,
539,,,,,
540,,,,,
541,"I get high on a buzz Then a rush when I'm plugged in you I connect When I'm flush You get love when told what to do Wonderful electric Wonderful electric Wonderful electric Cover me in you I'm in love, I'm in love I'm in love with a strict machine I'm in love, I'm in love I'm in love with a strict machine When you send me a pulse Feel a wave of new love Through me I'm dressed in white noise You know just what I want So please Wonderful electric Wonderful electric Wonderful electric Cover me in you I'm in love, I'm in love I'm in love with a strict machine I'm in love, I'm in love I'm in love with a strict machine ...",,,,
