,0,1,2,3,4
1969,,,,,
1970,,,,,
1971,,,,,
1972,,,,,
1973,"Wo Yeah! (Wo, wo) Women think I'm tasty, but they're always tryin' to waste me And make me burn the candle right down, But baby, baby, I don't need no jewels in my crown. Cause all you women is low down gamblers, Cheatin' like I don't know how, But baby, baby, there's fever in the funk house now. This low down bitchin' got my poor feet a itchin', Don't you know you know the duece is still wild. Baby, I can't stay, you got to roll me And call me the tumblin' dice. Always in a hurry, I never stop to worry, Don't you see the time flashin' by. Honey, got no money, I'm all sixes and sevens and nines. Say now baby, I'm the rank outsider, You can be my partner in crime. But baby, I can't stay, You got to roll me and call me the tumblin', Roll me and call me the tumblin' dice. Oh, my, my, my, I'm the lone crap shooter, Playin' the field ev'ry night. But baby, I can't stay, You got to roll me and call me the tumblin' dice, (Call me the tumblin') Got to roll me (yayes), Got to roll me, Got to roll me (Oh yeah) Got to roll me Got to roll me (yeah) Got to roll me (Keep on rolling) Got to roll me (Keep on rolling) Got to roll me (Keep on rolling) Got to roll me My baby, call me the tumblin' dice, yeah Got to roll me Baby sweet as sugar (Got to roll me) Yeah, my, my, my yeah (Got to roll me) I went down baby, oh Got to roll me (hit me) Baby I'm down",,,,
1974,,,,,
1975,,,,,
1976,,,,,
1977,,,,,
1978,,,,,
1979,I will dedicate and sacrifice my every-thing For just a seconds worth of how my story's ending And I wish I could know if the directions that I take And all the choices that I make won't end up all for nothing Show me what it's for Make me understand it I've been crawling in the dark Looking for the answer Is there something more Than what I've been handed? I've been crawling in the dark Looking for the answer Help me carry on Assure me it's ok to Use my heart and not my eyes To navigate the darkness Will the ending be Ever coming suddenly? Will I ever get to see The ending to my story? Show me what it's for Make me understand it I've been crawling in the dark Looking for the answer Is there something more Than what I've been handed? I've been crawling in the dark Looking for the answer So when and how will I know? How much further do I have to go? (have to go) And how much longer until I finally know? (finally know) Cause I am looking and I just can't see what's in front of me In front of me Show me what it's for Make me understand it I've been crawling in the dark Looking for the answer Is there something more Than what I've been handed? I've been crawling in the dark Looking for the answer,,,,
1980,,,,,
1981,,,,,
1982,,,,,
1983,,,,,
1984,,,,,
1985,"If I die young bury me in satin Lay me down on a bed of roses Sink me in the river at dawn Send me away with the words of a love song Uh oh uh oh Lord make me a rainbow, I'll shine down on my mother She'll know I'm safe with you when She stands under my colours, oh and Life ain't always what you think it oughta be, no Ain't even grey, but she buries her baby The sharp knife of a short life, Well, I've had just enough time If I die young bury me in satin. Lay me down on a bed of roses Sink me in the river at dawn Send me away with the words of a love song The sharp knife of a short life, Well I've had just enough time And I'll be wearing white when I come into your kingdom I'm as green as the ring on my little cold finger I've never known the lovin' of a man But it sure felt nice when he was holding my hand There's a boy here in town says he'll love me forever Who would have thought forever could be severed by The sharp knife of a short life, Well I've had just enough time So put on your best boys and I'll wear my pearls What I never did is done A penny for my thoughts, oh no I'll sell them for a dollar They're worth so much more after I'm a goner And maybe then you'll hear the words I been singin' Funny when you're dead how people start listenin' If I die young bury me in satin Lay me down on a bed of roses Sink me in the river at dawn Send me away with the words of a love song Uh oh (uh oh) The ballad of a dove Go with peace and love Gather up your tears, keep 'em in your pocket Save 'em for a time when your really gonna need 'em oh The sharp knife of a short life, Well I've had just enough time So put on your best boys, and I'll wear my pearls",,,,
